,Unnamed: 0,titulo,portal,sentiment
342,342,Brasileiros ganham 6 medalhas em Olimpíada Internacional de Matemática,SoNoticiaBoa,pos
343,343,Luz acaba na hora do casamento e convidados dão show com...,SoNoticiaBoa,pos
344,344,Concursos abrem 800 vagas em 9 estados. Salários até R$ 16...,SoNoticiaBoa,pos
345,345,Banheiro de bolso acaba com aperto. Dá pra fazer xixi até...,SoNoticiaBoa,pos
346,346,Eles construíram balanços para cadeirantes: vídeo,SoNoticiaBoa,pos
347,347,Mãe de ginasta campeão faz rifa para filho competir em SP:...,SoNoticiaBoa,pos
348,348,Amamos o nordeste e os nordestinos! Nossa solidariedade no dia do...,SoNoticiaBoa,pos
349,349,Ana Marcela é tetracampeã mundial na maratona aquática de 25km,SoNoticiaBoa,pos
350,350,"Incomodado com o lixo, garoto de 8 anos limpa o próprio...",SoNoticiaBoa,pos
351,351,Tem alta a única vítima de Brumadinho que ainda estava internada,SoNoticiaBoa,pos
352,352,Canadá abre vagas de emprego para brasileiros,SoNoticiaBoa,pos
353,353,Feirinha que vende na confiança lucra com honestidade da população,SoNoticiaBoa,pos
354,354,Irmãs reencontram pai que ficou desaparecido por 34 anos,SoNoticiaBoa,pos
355,355,Aberta temporada dos ipês amarelos. Abelhas agradecem! Vídeo,SoNoticiaBoa,pos
356,356,Mais de 500 golfinhos são vistos em Copacabana. Assista!,SoNoticiaBoa,pos
357,357,Brasileiro com Down participa de reality. Doc será exibido em Gramado,SoNoticiaBoa,pos
358,358,"Depois de cães, agora é um gato que não sai do...",SoNoticiaBoa,pos
359,359,Aprovada proposta de meia-entrada pra quem doa sangue,SoNoticiaBoa,pos
360,360,Arara-azul nasce em Zoológico de Curitiba: em extinção,SoNoticiaBoa,pos
361,361,Copa América é nossa e Dani Alves ‘goodcrazy’ é o maior...,SoNoticiaBoa,pos
362,362,Médicos duvidaram que Emilly andaria. Veja os primeiros passos: vídeo,SoNoticiaBoa,pos
363,363,"Santander paga R$ 6,7 mil para recém-formados: vagas abertas",SoNoticiaBoa,pos
364,364,Menino cria sistema de energia após irmã morrer em incêndio por...,SoNoticiaBoa,pos
365,365,Paraty e Ilha Grande agora são Patrimônio Mundial da Unesco,SoNoticiaBoa,pos
366,366,Atleta que vende biscoitos para competir vence mundial na Califórnia,SoNoticiaBoa,pos
367,367,Vitória da inclusão: Milena vence Miss-Brasil Infanto-Juvenil,SoNoticiaBoa,pos
368,368,Espanha tem 100 vagas para brasileiros: não precisa ser fluente,SoNoticiaBoa,pos
369,369,Supermercados trocam sacola plástica por reutilizáveis no Rio: lei,SoNoticiaBoa,pos
370,370,Cães terapeutas fazem menino autista voltar a conversar,SoNoticiaBoa,pos
371,371,200 concursos abrem 14 mil vagas: salários até R$ 20 mil,SoNoticiaBoa,pos
372,372,“Jesus cura a homofobia”: lição de amor de cristãos na Parada...,SoNoticiaBoa,pos
373,373,Garoto que cata latinhas para competir é bronze em campeonato de...,SoNoticiaBoa,pos
374,374,Aposentado economiza dinheiro do cigarro e viaja para Aparecida: promessa,SoNoticiaBoa,pos
375,375,Marta é a maior artilheira das Copas masculinas e femininas: passou...,SoNoticiaBoa,pos
376,376,Inclusão e autoestima: ela vai representar o DF no Miss Brasil...,SoNoticiaBoa,pos
377,377,Projeto sobre Amazônia faz brasileiro ganhar prêmio internacional,SoNoticiaBoa,pos
378,378,Médicos que separaram siamesas unidas pela cabeça são homenageados,SoNoticiaBoa,pos
379,379,Advogado que pedia emprego na rua é contratado e ganha pós-graduação,SoNoticiaBoa,pos
380,380,Hortas urbanas produzem comida saudável de graça no meio da rua:...,SoNoticiaBoa,pos
381,381,"Agora homofobia é crime no Brasil, decide STF. Até 5 anos...",SoNoticiaBoa,pos
382,382,Dia dos namorados: idosa acha ‘crush’ de 84 anos na internet,SoNoticiaBoa,pos
383,383,Mapa mostra as 10 regiões menos violentas do Brasil,SoNoticiaBoa,pos
384,384,Concursos: 12 órgãos abrem 600 vagas. Salários até R$ 13 mil,SoNoticiaBoa,pos
385,385,"Mappin volta ao mercado, agora pela internet",SoNoticiaBoa,pos
386,386,Brasil estreia com 3 gols de Cristiane na copa feminina de...,SoNoticiaBoa,pos
387,387,Meteoro é visto com nitidez no sul do país. Assista!,SoNoticiaBoa,pos
388,388,Brasileiro vence campeonato mundial de Jiu-Jitsu nos EUA,SoNoticiaBoa,pos
389,389,Mais uma padaria deixa cesto de pão pra quem não pode...,SoNoticiaBoa,pos
390,390,Médico doa muda de árvore a cada parto feito: plantou mais...,SoNoticiaBoa,pos
391,391,Caixa baixa juros da casa própria e começa a renegociar dívidas,SoNoticiaBoa,pos
392,392,Whindersson lança app gratuito pra ajudar pessoas com depressão,SoNoticiaBoa,pos
393,393,Idosa de 100 anos brasileira bate recorde de natação. Assista!,SoNoticiaBoa,pos
394,394,Alunas constroem a própria escola de balé no Complexo do Alemão:...,SoNoticiaBoa,pos
395,395,Brasileira que ajuda na adoção tardia concorre a prêmio em Viena:...,SoNoticiaBoa,pos
396,396,Policiais doam cestas básicas a homem que furtou comida pra família,SoNoticiaBoa,pos
397,397,"Vereadores aprovam redução dos próprios salários de 6 pra 1,2 mil",SoNoticiaBoa,pos
398,398,Brasileiro Marcelo Gleiser ganha “Oscar da espiritualidade” nos EUA,SoNoticiaBoa,pos
399,399,Artesã cria bonecos de pano diferentes para promover inclusão,SoNoticiaBoa,pos
400,400,Dia Livre de Impostos faz preços baixarem em 16 estados: gasolina...,SoNoticiaBoa,pos
401,401,"Lis, a segunda siamesa separada por cirurgia, recebe alta da UTI",SoNoticiaBoa,pos
402,402,Arlindo Cruz melhora e vai doar aparelho de traqueostomia: vídeo,SoNoticiaBoa,pos
403,403,Vovó se emociona ao reencontrar cãozinho desaparecido. Assista!,SoNoticiaBoa,pos
404,404,Termina neste domingo o Feirão de imóveis do Minha Casa Minha...,SoNoticiaBoa,pos
405,405,Publicitário se oferece para escrever cartas de amor e perdão,SoNoticiaBoa,pos
406,406,Brasileira vence maior feira de ciências do mundo e vai dar...,SoNoticiaBoa,pos
407,407,Prefeito que cancelou carnaval pra investir em educação inaugura escola,SoNoticiaBoa,pos
408,408,Vídeo mostra Lais Souza levantando as pernas sozinha,SoNoticiaBoa,pos
409,409,Empresas aéreas podem acabar com cobrança de bagagens até 23 kg,SoNoticiaBoa,pos
410,410,Caixa anuncia desconto de até 90% para renegociação de dívidas,SoNoticiaBoa,pos
411,411,Brasília terá carros elétricos sustentáveis compartilhados pela população,SoNoticiaBoa,pos
412,412,Homofobia a um passo de virar crime no Brasil: maioria do...,SoNoticiaBoa,pos
413,413,Recebe alta da UTI uma das siamesas separadas em Brasília,SoNoticiaBoa,pos
414,414,É lei: agressor de mulheres pagará multa de R$ 5 mil...,SoNoticiaBoa,pos
415,415,Padaria coloca mensagem contra homofobia em sacos de pão,SoNoticiaBoa,pos
416,416,"Cataki, o App que chama catadores, ganha prêmio internacional",SoNoticiaBoa,pos
417,417,Cobrador poliglota vira Assessor de Relações Internacionais do Rio,SoNoticiaBoa,pos
418,418,"Doada pela mãe a europeus, jovem encontra família brasileira após 28...",SoNoticiaBoa,pos
419,419,David Miranda é eleito pela Time um dos 10 líderes da...,SoNoticiaBoa,pos
420,420,Cirurgia inédita no Brasil: mãe doa intestino e salva filha em...,SoNoticiaBoa,pos
421,421,Brasileiro de 9 anos vence concurso de ciências da Agência Espacial...,SoNoticiaBoa,pos
422,422,INSS vai computar trabalho antes dos 16 anos para aposentadoria,SoNoticiaBoa,pos
423,423,Concursos: 13 órgãos abrem inscrições. Salários até R$ 9 mil,SoNoticiaBoa,pos
424,424,Mãe de Boechat grava mensagem de força no Dia das Mães:...,SoNoticiaBoa,pos
425,425,Brasileira do ES descobre que está grávida de quíntuplos,SoNoticiaBoa,pos
426,426,Dois aeroportos brasileiros estão entre os 10 melhores do mundo,SoNoticiaBoa,pos
427,427,Twitter abre estágios no Brasil. Inscrições vão até o dia 20,SoNoticiaBoa,pos
428,428,Magalu faz vídeo emocionante do Dia das Mães e traz novidades...,SoNoticiaBoa,pos
429,429,Filha pede e pai viúvo se veste de mulher para comemorar...,SoNoticiaBoa,pos
430,430,Trigêmeos: mãe desempregada devolve R$ 2 bilhões depositados por engano,SoNoticiaBoa,pos
431,431,Cidades mais seguras para se viver em São Paulo: sai o...,SoNoticiaBoa,pos
432,432,"Após 38 anos, mãe reencontra filho que foi roubado bebê no...",SoNoticiaBoa,pos
433,433,"Ursa triste engorda, melhora e fica linda após mudança para santuário",SoNoticiaBoa,pos
434,434,Jovem que trabalha em cemitério é descoberta e vira modelo,SoNoticiaBoa,pos
435,435,Hospitais de Porto Alegre autorizam visitas de animais de estimação,SoNoticiaBoa,pos
436,436,Estudante baiana faz vaquinha e atinge meta pra estudar em Stanford,SoNoticiaBoa,pos
437,437,Lutador de Jiu-Jitsu vende balas na Paulista pra competir na Europa,SoNoticiaBoa,pos
438,438,Madeira plástica brasileira recicla garrafas pet e evita desmatamento,SoNoticiaBoa,pos
439,439,App brasileiro chama catadores para levarem resíduos: prêmio,SoNoticiaBoa,pos
440,440,Pai que furtou comida por fome ganha emprego e cestas básicas,SoNoticiaBoa,pos
441,441,Idosos se apaixonam aos 80 anos e se casam em casa...,SoNoticiaBoa,pos
442,442,Novos filhotes de arara azul nascem e salvam espécie da extinção,SoNoticiaBoa,pos
443,443,Alunos brasileiros são ouro no campeonato de robótica nos EUA,SoNoticiaBoa,pos
444,444,Caminhões de gás trocam óleo usado por sabão biodegradável,SoNoticiaBoa,pos
445,445,Veterinários brasileiros fazem prótese de Lego para tartaruga. Assista!,SoNoticiaBoa,pos
446,446,Brasileira de 17 é ouro em Olimpíada Europeia de Matemática,SoNoticiaBoa,pos
447,447,Catador de latinhas vai cursar engenharia civil aos 50 anos,SoNoticiaBoa,pos
448,448,Tecnologia brasileira filtra água com luz solar e ganha prêmio nos...,SoNoticiaBoa,pos
449,449,Vídeo do jovem que deixou o Direito para vender dindin bate...,SoNoticiaBoa,pos
450,450,Bailarino de 80 anos treina a semana toda: sonho realizado,SoNoticiaBoa,pos
451,451,"Após cirurgia, Gabriel volta a andar e é aplaudido na escola....",SoNoticiaBoa,pos
452,452,Laís Souza posta foto em pé e comove seguidores no Instagram,SoNoticiaBoa,pos
453,453,"Pedreiro de dia, à noite Igor brilha como drag queen",SoNoticiaBoa,pos
454,454,Vaquinha ajuda homem que atravessou idosa com caixotes em rua alagada,SoNoticiaBoa,pos
455,455,Senador defende divulgação de notícias boas durante discurso no plenário,SoNoticiaBoa,pos
456,456,Plástico descartável está proibido em Fernando de Noronha,SoNoticiaBoa,pos
457,457,Gilmar Mendes recua e destrava processos do Plano Collor II,SoNoticiaBoa,pos
458,458,Empresa brasileira produz embalagens com lixo das praias,SoNoticiaBoa,pos
459,459,Concursos abertos pagam salários de até R$ 11 mil,SoNoticiaBoa,pos
460,460,Brasileiros criam pulseira pra pais surdos sentirem choro dos bebês,SoNoticiaBoa,pos
461,461,Menino arrecada R$ 5 mil vendendo balas e realiza sonho: competir...,SoNoticiaBoa,pos
462,462,Pedido de menino autista é atendido e vira lei em cidade...,SoNoticiaBoa,pos
463,463,Aos 102 anos Yukiko saltou de paraquedas com filha e neta....,SoNoticiaBoa,pos
464,464,Sonho realizado: garoto com paralisia canta com DJ Alok no palco,SoNoticiaBoa,pos
465,465,Capitã brasileira ganha prêmio da ONU por defesa de igualdade de...,SoNoticiaBoa,pos
466,466,"A cada bebê que nasce, prefeitura planta uma árvore na cidade",SoNoticiaBoa,pos
467,467,Detento vai pra universidade e incentiva outros a estudar,SoNoticiaBoa,pos
468,468,Pais apoiam filho com boneca negra e carrinho rosa no shopping,SoNoticiaBoa,pos
469,469,Bebê Down faz sucesso na web com história de superação: “Super...,SoNoticiaBoa,pos
470,470,Mulher consegue emprego após 5 horas no semáforo com cartaz,SoNoticiaBoa,pos
471,471,Brasileiro Marcelo Gleiser ganha ‘Nobel’ do diálogo e espiritualidade,SoNoticiaBoa,pos
472,472,128 concursos abertos com 12 mil vagas. Salários até R$ 19...,SoNoticiaBoa,pos
473,473,Filho de Luciana e Mick Jagger deixa bilhete pra motorista em...,SoNoticiaBoa,pos
474,474,Garoto de 9 anos dá aula de ciências na web e...,SoNoticiaBoa,pos
475,475,Sobrevivente diz que tragédia não destruiu sonho de ser astrônoma,SoNoticiaBoa,pos
476,476,"Ambev abre vagas para trainees com salário de 6,4 mil reais",SoNoticiaBoa,pos
477,477,Fernanda Montenegro é a mulher mais admirada do Brasil: Top 10,SoNoticiaBoa,pos
478,478,"Marielle Franco, 1 ano: prisão dos suspeitos e homenagem em NY",SoNoticiaBoa,pos
479,479,Mochilas fazem surdos sentirem Carnaval em Bloco de Anitta. Assista!,SoNoticiaBoa,pos
480,480,Rally leva consultas e óculos a comunidades do sertão,SoNoticiaBoa,pos
481,481,Garotinho ganha festa de aniversário de garis: apaixonado pela profissão,SoNoticiaBoa,pos
482,482,Filósofa brasileira será homenageada pelo governo da França,SoNoticiaBoa,pos
483,483,UTI Neonatal faz ensaio com bebês fantasiados no Carnaval: esperança,SoNoticiaBoa,pos
484,484,Herói que salvou amigos no incêndio no Flamengo tem alta,SoNoticiaBoa,pos
485,485,"Emocionado, Alceu Valença chama fã mirim pra cantar. Assista!",SoNoticiaBoa,pos
486,486,"Gabriel Diniz, de Jenifer, faz campanha por camisinha no Carnaval",SoNoticiaBoa,pos
487,487,"Brasília terá internet gratuita em rodoviária, metrô, parques e hospitais",SoNoticiaBoa,pos
488,488,Brasileira ganha prêmio internacional por diversidade e inclusão,SoNoticiaBoa,pos
489,489,Doce Veruska compartilha texto emocionante de Boechat,SoNoticiaBoa,pos
490,490,Confirmado: Minhocão vai virar grande parque suspenso em SP,SoNoticiaBoa,pos
491,491,Médico autista se prepara pra trabalhar: disseram que não ia aprender,SoNoticiaBoa,pos
492,492,Brasileira vence um dos maiores prêmios da ciência mundial,SoNoticiaBoa,pos
493,493,Irmãs reconhecem pela TV o irmão que não viam há 30...,SoNoticiaBoa,pos
494,494,Brasil manda caminhão com comida e remédios para a Venezuela,SoNoticiaBoa,pos
495,495,Empresário descobre que funcionário é irmão desaparecido há 31 anos,SoNoticiaBoa,pos
496,496,Aplicativos mostram quanto tempo falta pra você se aposentar,SoNoticiaBoa,pos
497,497,Veja concursos públicos abertos com salários acima de RS 5 mil,SoNoticiaBoa,pos
498,498,Policiais param para jogar bets com crianças e deixam mensagem: vídeo,SoNoticiaBoa,pos
499,499,Sai ranking das 25 melhores praias brasileiras: 10 ficam no RJ,SoNoticiaBoa,pos
500,500,Brasileiros Gabriel e João Victor ganham entre melhores do mundo no...,SoNoticiaBoa,pos
501,501,Campus Party troca ingressos por lixo eletrônico: sustentável,SoNoticiaBoa,pos
502,502,Dona Mercedes mostra de onde veio o DNA de Boechat: vídeo,SoNoticiaBoa,pos
503,503,Primeira usina que transforma lixo em energia será no Paraná,SoNoticiaBoa,pos
504,504,170 concursos abertos com 16 mil vagas. Salários até R$ 30...,SoNoticiaBoa,pos
505,505,Mercado contrata pessoas felizes e dobra faturamento,SoNoticiaBoa,pos
506,506,Não é não! Lançada campanha contra assédio no Carnaval,SoNoticiaBoa,pos
507,507,"Após décadas de admiração, idoso pede viúva de 87 em casamento",SoNoticiaBoa,pos
508,508,CNN Brasil começa a contratar. Veja como concorrer ao processo seletivo,SoNoticiaBoa,pos
509,509,Garota faz picolé de ração pra refrescar cães no interior de...,SoNoticiaBoa,pos
510,510,"“Nasci de novo”, diz homem que estava no alto da barragem...",SoNoticiaBoa,pos
511,511,Cartoon Network responde a desenhista mirim brasileiro: sucesso,SoNoticiaBoa,pos
512,512,Sobreviventes da pickup de Brumadinho: “Foi a mão de Deus”,SoNoticiaBoa,pos
513,513,Justiça dispensa advogados de usar terno no Rio neste verão,SoNoticiaBoa,pos
514,514,Encontrada família do cão que fez vigília pelos tutores em Brumadinho,SoNoticiaBoa,pos
515,515,"Após 40 anos, Rana está livre em Santuário de Elefantes do...",SoNoticiaBoa,pos
516,516,Força aos profissionais que estão buscando vidas em Brumadinho!,SoNoticiaBoa,pos
517,517,Lucio Yanel canta para esposa com Alzheimer e emociona a web,SoNoticiaBoa,pos
518,518,"Karla, a pilota que resgatou pessoas da lama em Brumadinho: vídeo",SoNoticiaBoa,pos
519,519,Ursa mais triste do mundo se transforma após chegar a santuário,SoNoticiaBoa,pos
520,520,Miss Rio terá candidata trans pela primeira vez,SoNoticiaBoa,pos
521,521,Um dos 12 melhores economistas do mundo é brasileiro,SoNoticiaBoa,pos
522,522,Floripa tem 9 praias acessíveis para pessoas com deficiência,SoNoticiaBoa,pos
523,523,Sai ranking das empresas com funcionários mais felizes do Brasil,SoNoticiaBoa,pos
524,524,Belo Horizonte vai empregar moradores em situação de rua,SoNoticiaBoa,pos
525,525,Botos e golfinhos-pintados fazem balé no mar do Rio: assista!,SoNoticiaBoa,pos
526,526,Brasileira lança turbante com cabelo para pessoas com câncer,SoNoticiaBoa,pos
527,527,‘Vai Ter Gorda na Praia’: ato contra preconceito já começou,SoNoticiaBoa,pos
528,528,Jovem Down será a 1ª no país a tirar carteira de...,SoNoticiaBoa,pos
529,529,"10 melhores praias do Brasil, eleitas por agência internacional",SoNoticiaBoa,pos
530,530,Aplicativo brasileiro ajuda cego a identificar dinheiro,SoNoticiaBoa,pos
531,531,Brasileiros ajudam menino da BA que passou no Bolshoi de SC,SoNoticiaBoa,pos
532,532,Criada primeira loja “lixo zero” do Brasil,SoNoticiaBoa,pos
533,533,6 cães aguardam 24h na porta do hospital por tutor que...,SoNoticiaBoa,pos
534,534,Aeroporto de Brasilia é o mais pontual do Brasil e o...,SoNoticiaBoa,pos
535,535,Cantora Marília Mendonça ajuda na limpeza após show: Assista!,SoNoticiaBoa,pos
536,536,Jovem que criou plástico de maracujá será 1ª brasileira a assistir...,SoNoticiaBoa,pos
537,537,Quase 180 concursos abertos. Salários de R$ 1 mil a R$...,SoNoticiaBoa,pos
538,538,Michelle Bolsonaro discursa em Libras e rouba a cena na posse,SoNoticiaBoa,pos
539,539,"Ex-trabalhador rural, físico brasileiro lidera projetos da NASA em Marte",SoNoticiaBoa,pos
540,540,Salários até R$ 10 mil. Veja concursos com inscrições abertas,SoNoticiaBoa,pos
541,541,2019 terá 5 feriados prolongados: programe-se para viajar,SoNoticiaBoa,pos
542,542,Menino autista brasileiro publica livro de histórias: superação,SoNoticiaBoa,pos
543,543,Pais comemoram 1º Natal de Júlia curada da leucemia após transplante,SoNoticiaBoa,pos
